-112.037742,46.589216,Cross Currents,"326 N. Jackson Street, Hamilton MT 59601,           888-434-7468 or 406-449-2292",,,,"{name:""",Cross Currents,""", lat:Ê",46.589216,",",lon:,-112.037742,"},","{name:""Cross Currents"", lat:Ê46.589216,lon:-112.037742},"
-111.965067,47.074729,Cross Currents,"311 Bridge Street,           Craig MT 59648,                  866-211-3433",,,,"{name:""",Cross Currents,""", lat:Ê",47.074729,",",lon:,-111.965067,"},","{name:""Cross Currents"", lat:Ê47.074729,lon:-111.965067},"
-110.562371,45.661588,Dan Bailey's Fly Shop,"209 W Park Street, Livingston MT 59047,          800-356-4052 or 406-222-1673",,,,"{name:""",Dan Bailey's Fly Shop,""", lat:Ê",45.661588,",",lon:,-110.562371,"},","{name:""Dan Bailey's Fly Shop"", lat:Ê45.661588,lon:-110.562371},"
-115.550734,48.393297,Dave Blackburn's Kootenai Angler,"115 W Second St,           Libby MT 59923,                800-322-9339 or 406-293-7578 ",,,,"{name:""",Dave Blackburn's Kootenai Angler,""", lat:Ê",48.393297,",",lon:,-115.550734,"},","{name:""Dave Blackburn's Kootenai Angler"", lat:Ê48.393297,lon:-115.550734},"
-111.099544,44.658946,Eagle's Store,"3 Canyon Street,                West Yellowstone MT 59758,   406-646-9300",,,,"{name:""",Eagle's Store,""", lat:Ê",44.658946,",",lon:,-111.099544,"},","{name:""Eagle's Store"", lat:Ê44.658946,lon:-111.099544},"
-108.473929,45.830817,East Slope Outfitters,"1130 Nugget Place,          Billings MT 59105,              406-254-6565",,,,"{name:""",East Slope Outfitters,""", lat:Ê",45.830817,",",lon:,-108.473929,"},","{name:""East Slope Outfitters"", lat:Ê45.830817,lon:-108.473929},"
-111.185837,45.669901,Fins & Feathers,"81801 Gallatin Rd,         Bozeman MT 59718,          406-586-2188",,,,"{name:""",Fins & Feathers,""", lat:Ê",45.669901,",",lon:,-111.185837,"},","{name:""Fins & Feathers"", lat:Ê45.669901,lon:-111.185837},"
-114.156378,46.253501,Fishaus Fly Fishing,"702 North 1st Street, Hamilton MT 59840,           888-363-6158 or 406-363-6158",,,,"{name:""",Fishaus Fly Fishing,""", lat:Ê",46.253501,",",lon:,-114.156378,"},","{name:""Fishaus Fly Fishing"", lat:Ê46.253501,lon:-114.156378},"
-112.468636,45.369205,Five Rivers Lodge,"13100 Highway 41 North, Dillon MT 59725,               800-378-5006",,,,"{name:""",Five Rivers Lodge,""", lat:Ê",45.369205,",",lon:,-112.468636,"},","{name:""Five Rivers Lodge"", lat:Ê45.369205,lon:-112.468636},"
-113.294744,46.332149,Flint Creek Outdoors,"116 W Broadway, Phillipsburg MT 59858,      406-859-9500",,,,"{name:""",Flint Creek Outdoors,""", lat:Ê",46.332149,",",lon:,-113.294744,"},","{name:""Flint Creek Outdoors"", lat:Ê46.332149,lon:-113.294744},"
-111.823969,47.163247,Fly Fisher's Inn,"2629 Old US Highway 91, Cascade Mt 59421,           406-468-2529",,,,"{name:""",Fly Fisher's Inn,""", lat:Ê",47.163247,",",lon:,-111.823969,"},","{name:""Fly Fisher's Inn"", lat:Ê47.163247,lon:-111.823969},"
-114.159028,46.240338,Fly Fishing Always,"714 South 4th Street, Hamilton MT 59840,          406-360-4346",,,,"{name:""",Fly Fishing Always,""", lat:Ê",46.240338,",",lon:,-114.159028,"},","{name:""Fly Fishing Always"", lat:Ê46.240338,lon:-114.159028},"
-112.330779,45.543227,Four Rivers Fishing Co,"201 S Main St, Twin Bridges MT 59754, 888-4rivers or 406-684-5651",,,,"{name:""",Four Rivers Fishing Co,""", lat:Ê",45.543227,",",lon:,-112.330779,"},","{name:""Four Rivers Fishing Co"", lat:Ê45.543227,lon:-112.330779},"
-112.628496,45.227432,Frontier Anglers,"680 N. Montana,            Dillon MT 59725,               800-228-5263",,,,"{name:""",Frontier Anglers,""", lat:Ê",45.227432,",",lon:,-112.628496,"},","{name:""Frontier Anglers"", lat:Ê45.227432,lon:-112.628496},"
-112.791055,45.763773,Great Divide Outfitters,"871 Pumphouse Rd,         Divide MT 59727,               406-267-3346",,,,"{name:""",Great Divide Outfitters,""", lat:Ê",45.763773,",",lon:,-112.791055,"},","{name:""Great Divide Outfitters"", lat:Ê45.763773,lon:-112.791055},"
-111.184815,45.673402,Greater Yellowstone FlyFishers,"29 Pioneer Way,         Bozeman MT 59718,           406-585-5321",,,,"{name:""",Greater Yellowstone FlyFishers,""", lat:Ê",45.673402,",",lon:,-111.184815,"},","{name:""Greater Yellowstone FlyFishers"", lat:Ê45.673402,lon:-111.184815},"
-113.997069,46.87081,Grizzly Hackle Fly Shop,"215 W Front Street,           Missoula MT 59802,         800-297-8996 or 406-721-8996",,,,"{name:""",Grizzly Hackle Fly Shop,""", lat:Ê",46.87081,",",lon:,-113.997069,"},","{name:""Grizzly Hackle Fly Shop"", lat:Ê46.87081,lon:-113.997069},"
-110.561271,45.662196,Hatch Finders Fly Shop,"113 W Park #3,           Livingston MT 59047,           406-222-0989",,,,"{name:""",Hatch Finders Fly Shop,""", lat:Ê",45.662196,",",lon:,-110.561271,"},","{name:""Hatch Finders Fly Shop"", lat:Ê45.662196,lon:-110.561271},"
-110.91881,45.191685,Hubbard's Yellowstone Lodge,"287 Tom Miner Creek Road, Emigrant MT 59027,          406-848-7755",,,,"{name:""",Hubbard's Yellowstone Lodge,""", lat:Ê",45.191685,",",lon:,-110.91881,"},","{name:""Hubbard's Yellowstone Lodge"", lat:Ê45.191685,lon:-110.91881},"
-111.1001936,44.658909,Jacklin's Fly Shop,"105 Yellowstone Ave,      West Yellowstone MT 59798, 406-646-7336",,,,"{name:""",Jacklin's Fly Shop,""", lat:Ê",44.658909,",",lon:,-111.1001936,"},","{name:""Jacklin's Fly Shop"", lat:Ê44.658909,lon:-111.1001936},"
-113.997462,46.866647,Kesel's Four Rivers Fly Shop,"501 S Higgins Ave,           Missoula MT 59801,         888-349-4796 or 406-721-4796",,,,"{name:""",Kesel's Four Rivers Fly Shop,""", lat:Ê",46.866647,",",lon:,-113.997462,"},","{name:""Kesel's Four Rivers Fly Shop"", lat:Ê46.866647,lon:-113.997462},"
-115.901319,48.475545,Kootenia River Outfitters,"1604 Highway 2 East,       Troy MT 59935,      800-537-8288 or 406-295-9444",,,,"{name:""",Kootenia River Outfitters,""", lat:Ê",48.475545,",",lon:,-115.901319,"},","{name:""Kootenia River Outfitters"", lat:Ê48.475545,lon:-115.901319},"
-114.336914,48.40921,Lakestream Fly Fishing Shop,"334 Central Ave,            Whitefish MT 59937,              406-862-1298",,,,"{name:""",Lakestream Fly Fishing Shop,""", lat:Ê",48.40921,",",lon:,-114.336914,"},","{name:""Lakestream Fly Fishing Shop"", lat:Ê48.40921,lon:-114.336914},"
-111.729989,45.348689,Madison River Fishing Company,"109 Main St,                    Ennis MT 59729,                800-227-7127",,,,"{name:""",Madison River Fishing Company,""", lat:Ê",45.348689,",",lon:,-111.729989,"},","{name:""Madison River Fishing Company"", lat:Ê45.348689,lon:-111.729989},"
-111.099544,44.661093,Madison River Outfitters,"117 Canyon St,                West Yellowstone MT 59798, 800-646-9644 or 406-646-9644",,,,"{name:""",Madison River Outfitters,""", lat:Ê",44.661093,",",lon:,-111.099544,"},","{name:""Madison River Outfitters"", lat:Ê44.661093,lon:-111.099544},"
-114.003585,46.867844,Missoulian Angler Fly Shop,"401 S Orange St,           Missoula MT 59801,          800-824-2450 or 406-728-7766",,,,"{name:""",Missoulian Angler Fly Shop,""", lat:Ê",46.867844,",",lon:,-114.003585,"},","{name:""Missoulian Angler Fly Shop"", lat:Ê46.867844,lon:-114.003585},"
-111.869931,47.129402,Missouri Riverside Outfitters,"3103 Old US Highway 91, Cascade MT 59421,           406-468-9385",,,,"{name:""",Missouri Riverside Outfitters,""", lat:Ê",47.129402,",",lon:,-111.869931,"},","{name:""Missouri Riverside Outfitters"", lat:Ê47.129402,lon:-111.869931},"
-114.182669,48.373846,Montana Fly Company,"530 First Avenue West, Columbia Falls MT 59912, 406-892-9112",,,,"{name:""",Montana Fly Company,""", lat:Ê",48.373846,",",lon:,-114.182669,"},","{name:""Montana Fly Company"", lat:Ê48.373846,lon:-114.182669},"
-112.067541,46.60651,Montana Fly Goods,"2125 Euclid Ave,             Helena MT 59601,            800-466-9589 or 406-442-1630",,,,"{name:""",Montana Fly Goods,""", lat:Ê",46.60651,",",lon:,-112.067541,"},","{name:""Montana Fly Goods"", lat:Ê46.60651,lon:-112.067541},"
-112.070249,47.004349,Montana River Outfitters,"515 Recreation Rd,            Wolf Creek MT 59648,         406-235-4350",,,,"{name:""",Montana River Outfitters,""", lat:Ê",47.004349,",",lon:,-112.070249,"},","{name:""Montana River Outfitters"", lat:Ê47.004349,lon:-112.070249},"
-111.291552,47.516439,Montana River Outfitters,"923 10th Avenue North, Great Falls MT 59401,       406-761-1677",,,,"{name:""",Montana River Outfitters,""", lat:Ê",47.516439,",",lon:,-111.291552,"},","{name:""Montana River Outfitters"", lat:Ê47.516439,lon:-111.291552},"
-111.183278,45.780824,Montana Trout Wranglers ,"508 W Central Suite #4, Belgrade MT 59714,          866-456-6889 or 406-580-5060",,,,"{name:""",Montana Trout Wranglers ,""", lat:Ê",45.780824,",",lon:,-111.183278,"},","{name:""Montana Trout Wranglers "", lat:Ê45.780824,lon:-111.183278},"
-111.059945,45.679181,Montana Troutfitters,"1716 W Main St,         Bozeman MT 59715,           406-587-4707",,,,"{name:""",Montana Troutfitters,""", lat:Ê",45.679181,",",lon:,-111.059945,"},","{name:""Montana Troutfitters"", lat:Ê45.679181,lon:-111.059945},"
-114.227115,48.285423,Northern Rockies Outfitters,"270 Bayou Rd,               Kalispell MT 59901,                     406-756-2544",,,,"{name:""",Northern Rockies Outfitters,""", lat:Ê",48.285423,",",lon:,-114.227115,"},","{name:""Northern Rockies Outfitters"", lat:Ê48.285423,lon:-114.227115},"
-111.710951,45.339814,Odell Creek Fly Shop,"4781 US Highway 287,       Ennis MT 59729,               800-452-8254",,,,"{name:""",Odell Creek Fly Shop,""", lat:Ê",45.339814,",",lon:,-111.710951,"},","{name:""Odell Creek Fly Shop"", lat:Ê45.339814,lon:-111.710951},"
-110.705327,45.030948,Parks Fly Shop,"202 Second Street South, Gardiner MT 59030,          406-848-7314",,,,"{name:""",Parks Fly Shop,""", lat:Ê",45.030948,",",lon:,-110.705327,"},","{name:""Parks Fly Shop"", lat:Ê45.030948,lon:-110.705327},"
-111.830749,47.172738,Prewett Creek Inn,"2468 Old US Highway 91, Cascade MT 59421,          406-468-9244",,,,"{name:""",Prewett Creek Inn,""", lat:Ê",47.172738,",",lon:,-111.830749,"},","{name:""Prewett Creek Inn"", lat:Ê47.172738,lon:-111.830749},"
-108.573109,45.783983,Rainbow Run Fly Shop,"2244 Grand Ave,             Billings MT 59102,               406-656-4355",,,,"{name:""",Rainbow Run Fly Shop,""", lat:Ê",45.783983,",",lon:,-108.573109,"},","{name:""Rainbow Run Fly Shop"", lat:Ê45.783983,lon:-108.573109},"
-105.82244,46.401955,Red Rock Sporting Goods,"700  S Haynes Ave, Miles City MT 59301, 406-232-2716",,,,"{name:""",Red Rock Sporting Goods,""", lat:Ê",46.401955,",",lon:,-105.82244,"},","{name:""Red Rock Sporting Goods"", lat:Ê46.401955,lon:-105.82244},"
-114.077487,46.688462,River Otter Fly Shop,"5504 Old Highway 93, Florence MT 59835,           406-273-4858",,,,"{name:""",River Otter Fly Shop,""", lat:Ê",46.688462,",",lon:,-114.077487,"},","{name:""River Otter Fly Shop"", lat:Ê46.688462,lon:-114.077487},"
-114.155699,46.245952,Riverbend FlyFishers,"105 State Street,          Hamilton MT 59840,           406-363-4197",,,,"{name:""",Riverbend FlyFishers,""", lat:Ê",46.245952,",",lon:,-114.155699,"},","{name:""Riverbend FlyFishers"", lat:Ê46.245952,lon:-114.155699},"
-113.668314,46.717181,Rock Creek Mercantile,"73 Rock Creek Road,          Clinton MT 59825,                        406-825-6440",,,,"{name:""",Rock Creek Mercantile,""", lat:Ê",46.717181,",",lon:,-113.668314,"},","{name:""Rock Creek Mercantile"", lat:Ê46.717181,lon:-113.668314},"
-114.102104,47.537775,Ronan Sports & Western,"63298 Highway 93 South, Ronan MT 59864,               406-676-3701",,,,"{name:""",Ronan Sports & Western,""", lat:Ê",47.537775,",",lon:,-114.102104,"},","{name:""Ronan Sports & Western"", lat:Ê47.537775,lon:-114.102104},"
-111.157437,45.669025,Schnee's Powderhorn Outfitters,"6597 Falcon Lane,         Bozeman MT 59718,           888-922-1510",,,,"{name:""",Schnee's Powderhorn Outfitters,""", lat:Ê",45.669025,",",lon:,-111.157437,"},","{name:""Schnee's Powderhorn Outfitters"", lat:Ê45.669025,lon:-111.157437},"
-111.4659119,44.8288478,Slide Inn,"1475 US Hwy 287 South, Cameron MT 59720, 406-682-4804",,,,"{name:""",Slide Inn,""", lat:Ê",44.8288478,",",lon:,-111.4659119,"},","{name:""Slide Inn"", lat:Ê44.8288478,lon:-111.4659119},"
-110.5395,45.542353,Slough Creek Outfitters,"136 Deep Creek Road, Livingston MT 59047,           406-222-6642",,,,"{name:""",Slough Creek Outfitters,""", lat:Ê",45.542353,",",lon:,-110.5395,"},","{name:""Slough Creek Outfitters"", lat:Ê45.542353,lon:-110.5395},"
-114.041907,48.442765,Snappy Sport Senter,"1400 Highway 2 E,            Kalispell MT 59901,             406-257-7525",,,,"{name:""",Snappy Sport Senter,""", lat:Ê",48.442765,",",lon:,-114.041907,"},","{name:""Snappy Sport Senter"", lat:Ê48.442765,lon:-114.041907},"
-112.056319,46.596219,Straub's Montana Fishing Outfitters,"1223 W University Ave, Helena MT 59601,                406-439-4545",,,,"{name:""",Straub's Montana Fishing Outfitters,""", lat:Ê",46.596219,",",lon:,-112.056319,"},","{name:""Straub's Montana Fishing Outfitters"", lat:Ê46.596219,lon:-112.056319},"
-114.335794,48.37034,Stumptown Anglers,"5790 Highway 93 South, Whitefish MT 59937,                877-906-9949",,,,"{name:""",Stumptown Anglers,""", lat:Ê",48.37034,",",lon:,-114.335794,"},","{name:""Stumptown Anglers"", lat:Ê48.37034,lon:-114.335794},"
-112.684715,45.632644,Sunrise Fly Shop,"472 Main Street,             Melrose MT 59743,          406-835-3474",,,,"{name:""",Sunrise Fly Shop,""", lat:Ê",45.632644,",",lon:,-112.684715,"},","{name:""Sunrise Fly Shop"", lat:Ê45.632644,lon:-112.684715},"
-111.036802,45.679437,The Bozeman Angler,"23 E Main St,            Bozeman MT 59715,          800-886-9111 or 406-587-9111",,,,"{name:""",The Bozeman Angler,""", lat:Ê",45.679437,",",lon:,-111.036802,"},","{name:""The Bozeman Angler"", lat:Ê45.679437,lon:-111.036802},"
-112.915775,45.784758,The Complete Fly Fishers,"66771 Highway 43,           Wise River MT  59762,         866-832-3175",,,,"{name:""",The Complete Fly Fishers,""", lat:Ê",45.784758,",",lon:,-112.915775,"},","{name:""The Complete Fly Fishers"", lat:Ê45.784758,lon:-112.915775},"
-113.989226,46.870804,The Kingfisher FlyShop,"926 E Broadway,           Missoula MT 59802,                       888-542-4911 or 406-721-6141",,,,"{name:""",The Kingfisher FlyShop,""", lat:Ê",46.870804,",",lon:,-113.989226,"},","{name:""The Kingfisher FlyShop"", lat:Ê46.870804,lon:-113.989226},"
-111.036657,45.679438,The Powderhorn,"35 E Main St,            Bozeman MT 59715,           406-587-7373",,,,"{name:""",The Powderhorn,""", lat:Ê",45.679438,",",lon:,-111.036657,"},","{name:""The Powderhorn"", lat:Ê45.679438,lon:-111.036657},"
-111.046094,45.699164,The River's Edge,"2012 N 7th Ave,         Bozeman MT 58715,           406-586-5373",,,,"{name:""",The River's Edge,""", lat:Ê",45.699164,",",lon:,-111.046094,"},","{name:""The River's Edge"", lat:Ê45.699164,lon:-111.046094},"
-112.50567,45.98654,The StoneFly Fly Shop,"2205 Amherst,                Butte MT 59701,             406-464-0707",,,,"{name:""",The StoneFly Fly Shop,""", lat:Ê",45.98654,",",lon:,-112.50567,"},","{name:""The StoneFly Fly Shop"", lat:Ê45.98654,lon:-112.50567},"
-112.330939,45.53975,The Stonefly Inn,"409 N Main St, Twin Bridges MT 59754, 406-684-5684",,,,"{name:""",The Stonefly Inn,""", lat:Ê",45.53975,",",lon:,-112.330939,"},","{name:""The Stonefly Inn"", lat:Ê45.53975,lon:-112.330939},"
-111.729752,45.348684,The Tackle Shop,"127 Main,                      Ennis MT 59729,               800-808-2832",,,,"{name:""",The Tackle Shop,""", lat:Ê",45.348684,",",lon:,-111.729752,"},","{name:""The Tackle Shop"", lat:Ê45.348684,lon:-111.729752},"
-111.963537,47.074662,The Trout Shop,"110 Bridge St,                  Craig MT 59648,               800-337-8528 or 406-235-4474",,,,"{name:""",The Trout Shop,""", lat:Ê",47.074662,",",lon:,-111.963537,"},","{name:""The Trout Shop"", lat:Ê47.074662,lon:-111.963537},"
-111.056074,45.67409,Tom Jenni's Reel Montana,"517 S 14th Ave,         Bozeman MT 59715,           866-885-6065 or 406-539-6610",,,,"{name:""",Tom Jenni's Reel Montana,""", lat:Ê",45.67409,",",lon:,-111.056074,"},","{name:""Tom Jenni's Reel Montana"", lat:Ê45.67409,lon:-111.056074},"
-114.196577,45.874779,Triple Creek Ranch,"5551 West Fork Road,       Darby MT 59829,                406-821-4600",,,,"{name:""",Triple Creek Ranch,""", lat:Ê",45.874779,",",lon:,-114.196577,"},","{name:""Triple Creek Ranch"", lat:Ê45.874779,lon:-114.196577},"
-113.007605,45.812504,Troutfitters,"62311 Highway 43,           Wise River MT 59762,           406-832-3212",,,,"{name:""",Troutfitters,""", lat:Ê",45.812504,",",lon:,-113.007605,"},","{name:""Troutfitters"", lat:Ê45.812504,lon:-113.007605},"
-114.073081,48.062958,Two Rivers Gear & Outfitters,"603 Electric Ave,               Big Fork MT 59911,           406-837-3474",,,,"{name:""",Two Rivers Gear & Outfitters,""", lat:Ê",48.062958,",",lon:,-114.073081,"},","{name:""Two Rivers Gear & Outfitters"", lat:Ê48.062958,lon:-114.073081},"
-112.602139,45.2359,Uncle Bob's Outdoors,"11 Pierce Dr,                  Dillon MT 59725,               406-683-2692",,,,"{name:""",Uncle Bob's Outdoors,""", lat:Ê",45.2359,",",lon:,-112.602139,"},","{name:""Uncle Bob's Outdoors"", lat:Ê45.2359,lon:-112.602139},"
-111.526687,44.806637,Wade Lake Resort,"222 Wade Lake Road, Cameron MT 59720,          406-682-7560",,,,"{name:""",Wade Lake Resort,""", lat:Ê",44.806637,",",lon:,-111.526687,"},","{name:""Wade Lake Resort"", lat:Ê44.806637,lon:-111.526687},"
-111.605307,44.93381,Westfork Cabins,"24 Sundance Bench Rd, Cameron MT 59720,          406-682-4890",,,,"{name:""",Westfork Cabins,""", lat:Ê",44.93381,",",lon:,-111.605307,"},","{name:""Westfork Cabins"", lat:Ê44.93381,lon:-111.605307},"
-109.246953,45.190014,Yellowstone Troutfitters,"302 N Broadway,               Red Lodge MT 59068,           406-446-3819",,,,"{name:""",Yellowstone Troutfitters,""", lat:Ê",45.190014,",",lon:,-109.246953,"},","{name:""Yellowstone Troutfitters"", lat:Ê45.190014,lon:-109.246953},"
-108.5765029,45.7779452,East Rosebud Fly & Tackle,"805 24th W , #10, Billings MT 59102,  406-839-9397",,,,"{name:""",East Rosebud Fly & Tackle,""", lat:Ê",45.7779452,",",lon:,-108.5765029,"},","{name:""East Rosebud Fly & Tackle"", lat:Ê45.7779452,lon:-108.5765029},"
-110.5453361,45.6709591,Sweetwater Fly Shop,"5082 US Hwy 89S, Livingston MT 59047, 406-222-9393",,,,"{name:""",Sweetwater Fly Shop,""", lat:Ê",45.6709591,",",lon:,-110.5453361,"},","{name:""Sweetwater Fly Shop"", lat:Ê45.6709591,lon:-110.5453361},"
